Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 16 Aug 1990,0,1002.0,20,27.4,26.9,97,22.92,135,7,300.4,368.1,304.5
00Z 16 Aug 1990,1,1000.0,37,27.2,26.2,94,22.00,135,14,300.4,365.3,304.3
00Z 16 Aug 1990,2,850.0,1447,20.4,19.5,95,17.10,130,25,307.5,359.4,310.6
00Z 16 Aug 1990,3,700.0,3101,14.4,12.7,90,13.36,95,7,318.4,360.8,320.9
00Z 16 Aug 1990,4,500.0,5850,-2.9,-8.9,63,3.92,95,33,329.4,343.0,330.2
00Z 16 Aug 1990,5,400.0,7600,-10.9,NA,NA,NA,NA,NA,340.7,NA,340.7
00Z 05 Aug 1997,0,1000.0,-40
00Z 05 Aug 1997,1,993.0,20,26.4,25.5,95,21.23,45,5,300.1,362.8,303.9
00Z 05 Aug 1997,2,925.0,650,24.6,23.1,91,19.68,115,14,304.5,363.5,308.0
00Z 05 Aug 1997,3,850.0,1390,20.4,18.1,87,15.63,120,28,307.5,354.9,310.4
00Z 05 Aug 1997,4,700.0,3048,12.8,11.3,91,12.16,110,36,316.6,355.0,318.9
00Z 05 Aug 1997,5,500.0,5810,-0.3,-5.3,69,5.19,95,34,332.6,350.5,333.6
